Date,Open,High,Low,Close,Adj Close,Volume
2016-02-29,158.199997,163.899994,153.000000,158.750000,155.287567,66981910
2016-03-01,160.500000,162.899994,158.550003,162.050003,158.515594,23588231
2016-03-02,172.500000,183.199997,172.500000,181.149994,177.198990,53333757
2016-03-03,184.000000,184.600006,178.500000,182.750000,178.764099,33507048
2016-03-04,183.399994,189.850006,178.500000,188.399994,184.290878,38860711
2016-03-08,186.949997,186.949997,181.399994,183.350006,179.351028,27928279
2016-03-09,180.000000,184.000000,178.699997,183.399994,179.399933,29453018
2016-03-10,184.750000,184.750000,179.399994,180.500000,176.563187,20472928
2016-03-11,180.000000,182.649994,177.550003,180.100006,176.171921,21869157
2016-03-14,182.449997,183.399994,180.699997,181.750000,177.785919,14369755
2016-03-15,181.649994,186.199997,181.649994,185.300003,181.258499,22369600
2016-03-16,185.000000,185.899994,181.600006,185.199997,181.160660,19237834
2016-03-17,188.000000,189.300003,185.000000,186.350006,182.285599,21560986
2016-03-18,186.850006,192.000000,186.000000,191.250000,187.078720,21144216
2016-03-21,193.000000,197.300003,193.000000,196.800003,192.507675,20678069
2016-03-22,196.800003,198.250000,194.500000,197.500000,193.192398,16728809
2016-03-23,196.899994,197.600006,195.300003,196.600006,192.312027,13362780
2016-03-28,195.800003,198.250000,187.649994,188.300003,184.193054,19760603
2016-03-29,188.500000,191.250000,186.649994,189.500000,185.366898,16804848
2016-03-30,192.250000,198.300003,190.500000,197.550003,193.241302,20709407
2016-03-31,197.850006,198.750000,192.350006,194.250000,190.013290,30132473
2016-04-01,193.699997,197.250000,192.000000,195.649994,191.382736,21752206
2016-04-04,197.300003,197.449997,192.550003,194.699997,190.453461,15732565
2016-04-05,193.899994,194.550003,183.300003,184.350006,180.329224,36635637
2016-04-06,185.000000,185.500000,182.199997,183.850006,179.840118,16350631
2016-04-07,183.800003,185.649994,181.000000,181.949997,177.981552,19430601
2016-04-08,181.649994,183.949997,180.199997,183.100006,179.106476,15805231
2016-04-11,183.850006,188.899994,182.000000,188.250000,184.144150,18990364
2016-04-12,188.500000,190.250000,186.300003,187.800003,183.703964,14563344
2016-04-13,191.550003,193.800003,190.800003,191.899994,187.714539,17573045
2016-04-18,191.449997,191.500000,185.600006,186.750000,182.676865,13985439
2016-04-20,188.350006,188.649994,184.100006,187.300003,183.214874,20163005
2016-04-21,190.500000,197.399994,190.000000,194.350006,190.111115,31008152
2016-04-22,193.600006,201.500000,191.550003,200.149994,195.784592,34049763
2016-04-25,200.949997,202.550003,195.800003,197.050003,192.752213,23835613
2016-04-26,195.949997,201.399994,194.550003,200.949997,196.567139,21809451
2016-04-27,200.899994,200.899994,195.500000,196.149994,191.871841,22801603
2016-04-28,196.750000,198.199997,191.199997,192.050003,187.861267,24555479
2016-04-29,191.899994,194.000000,186.449997,189.000000,184.877792,21021661
2016-05-02,187.600006,188.449997,185.500000,186.000000,181.943222,14469844
2016-05-03,187.000000,189.350006,183.649994,184.050003,180.035767,16247931
2016-05-04,183.500000,184.399994,179.149994,179.949997,176.025177,17826594
2016-05-05,180.250000,182.699997,178.500000,180.350006,176.416458,17742028
2016-05-06,180.949997,184.949997,180.100006,184.350006,180.329224,18336962
2016-05-09,186.500000,189.399994,185.050003,188.699997,184.584335,13863696
2016-05-10,187.600006,190.300003,186.699997,189.500000,185.366898,13845979
2016-05-11,185.399994,188.500000,184.100006,185.000000,180.965042,18128414
2016-05-12,187.100006,189.500000,185.399994,188.500000,184.388702,17398341
2016-05-13,187.949997,187.949997,184.300003,184.850006,180.818314,15546644
2016-05-16,185.000000,185.000000,175.149994,176.800003,172.943878,30937008
2016-05-17,178.500000,178.600006,175.250000,176.850006,172.992798,22183140
2016-05-18,176.899994,180.449997,173.550003,179.949997,176.025177,25345278
2016-05-19,181.000000,181.000000,171.899994,172.699997,168.933289,25480517
2016-05-20,173.500000,174.699997,170.550003,171.350006,167.612747,16720624
2016-05-23,172.300003,172.699997,168.199997,168.399994,164.727081,16193112
2016-05-24,168.800003,170.399994,166.399994,169.500000,165.803101,14816798
2016-05-25,171.500000,175.800003,171.449997,175.100006,171.280975,18900887
2016-05-26,175.100006,185.500000,173.500000,184.149994,180.133560,30700988
2016-05-27,184.000000,202.399994,181.500000,195.899994,191.627304,85585820
2016-05-30,200.199997,203.899994,194.600006,198.850006,194.512970,46075949
2016-05-31,198.800003,205.699997,196.199997,204.949997,200.479904,39457647
2016-06-01,205.949997,208.300003,196.600006,198.250000,193.926041,41868032
2016-06-02,197.850006,202.300003,195.550003,200.550003,196.175873,23499884
2016-06-03,201.000000,202.149994,195.399994,196.600006,194.837982,24568749
2016-06-06,197.449997,202.600006,197.100006,198.899994,197.117355,23623536
2016-06-07,200.449997,211.149994,200.149994,210.149994,208.266541,66063192
2016-06-08,210.149994,211.899994,207.550003,210.699997,208.811615,35163093
2016-06-09,210.000000,212.800003,208.300003,209.949997,208.068329,27858182
2016-06-10,209.350006,211.500000,205.300003,205.949997,204.104187,25598224
2016-06-13,201.500000,202.600006,200.199997,201.800003,199.991379,21192525
2016-06-14,204.350006,208.600006,203.800003,207.699997,205.838501,23918910
2016-06-15,209.750000,217.550003,208.550003,216.050003,214.113663,48362742
2016-06-16,216.000000,218.500000,213.050003,216.000000,214.064117,48122379
2016-06-17,216.750000,217.500000,211.600006,213.449997,211.536957,26486677
2016-06-20,208.000000,216.699997,207.899994,215.899994,213.964996,32633757
2016-06-21,215.000000,217.500000,213.149994,214.000000,212.082031,18960306
2016-06-22,214.000000,215.250000,211.449997,212.899994,210.991882,16395548
2016-06-23,213.000000,218.000000,212.750000,217.550003,215.600220,20666649
2016-06-24,205.899994,212.350006,202.500000,211.250000,209.356689,47224652
2016-06-27,210.800003,218.850006,210.550003,217.149994,215.203796,29021651
2016-06-28,216.750000,218.649994,215.399994,215.899994,213.964996,21784062
2016-06-29,217.899994,218.800003,216.100006,217.199997,215.253357,18019568
2016-06-30,220.000000,221.899994,217.899994,218.800003,216.839020,30600995
2016-07-01,220.800003,221.000000,218.899994,219.600006,217.631851,15346865
2016-07-04,222.350006,224.350006,222.000000,223.000000,221.001373,16534518
2016-07-05,223.250000,225.149994,221.550003,223.500000,221.496887,15357018
2016-07-07,223.899994,224.600006,219.350006,220.050003,218.077820,12917872
2016-07-08,220.149994,220.850006,216.500000,218.300003,216.343506,16017389
2016-07-11,223.600006,225.449997,222.000000,224.699997,222.686127,15831791
2016-07-12,225.000000,227.199997,224.149994,226.699997,224.668213,19374179
2016-07-13,227.000000,228.500000,223.949997,227.699997,225.659241,18377333
2016-07-14,227.000000,232.850006,226.000000,232.000000,229.920715,21208021
2016-07-15,232.899994,234.399994,230.800003,231.500000,229.425186,15068302
2016-07-18,232.399994,233.850006,228.199997,228.750000,226.699844,11816985
2016-07-19,230.000000,232.149994,227.000000,229.600006,227.542221,19767339
2016-07-20,230.649994,232.750000,229.199997,231.149994,229.078323,18051608
2016-07-21,231.649994,232.100006,224.399994,225.649994,223.627609,13306837
2016-07-22,225.399994,225.899994,222.100006,223.500000,221.496887,12341622
2016-07-25,223.000000,231.000000,222.699997,229.899994,227.839523,18427070
2016-07-26,230.000000,232.199997,225.899994,226.699997,224.668213,14162638
2016-07-27,227.750000,231.000000,226.800003,229.250000,227.195358,17626617
2016-07-28,230.149994,235.149994,229.300003,231.000000,228.929672,26838284
2016-07-29,230.000000,232.699997,228.399994,229.399994,227.344009,15577230
2016-08-01,230.800003,232.649994,225.300003,227.300003,225.262833,16071228
2016-08-02,229.300003,230.899994,227.300003,228.050003,226.006119,16145066
2016-08-03,228.500000,230.500000,225.800003,226.649994,224.618652,14838944
2016-08-04,228.449997,228.699997,223.199997,225.649994,223.627609,17810908
2016-08-05,227.350006,233.899994,226.899994,232.750000,230.663986,21264296
2016-08-08,233.949997,235.899994,231.699997,233.250000,231.159515,16972827
2016-08-09,234.250000,238.000000,232.649994,235.149994,233.042480,19854185
2016-08-10,236.750000,236.899994,231.050003,231.500000,229.425186,16279843
2016-08-11,231.500000,231.600006,226.100006,227.149994,225.114166,16673286
2016-08-12,227.000000,247.949997,224.399994,243.300003,241.119446,86616475
2016-08-16,245.250000,247.899994,242.649994,246.750000,244.538513,27709873
2016-08-17,246.449997,249.800003,244.300003,246.250000,244.042999,18294050
2016-08-18,246.899994,250.399994,246.550003,248.399994,246.173721,14314950
2016-08-19,255.000000,260.000000,253.500000,258.500000,256.183197,39822529
2016-08-22,259.799988,260.399994,254.000000,254.800003,252.516373,19769886
2016-08-23,254.899994,255.800003,251.000000,254.750000,252.466812,17583721
2016-08-24,254.949997,256.200012,253.500000,254.399994,252.119949,11560293
2016-08-25,254.899994,255.550003,248.600006,250.149994,247.908035,21230706
2016-08-26,250.300003,250.699997,245.850006,246.600006,244.389862,16531983
2016-08-29,245.850006,249.850006,244.250000,249.050003,246.817902,11786129
2016-08-30,250.149994,252.899994,249.800003,252.250000,249.989227,15323228
2016-08-31,253.250000,255.800003,251.199997,252.500000,250.236984,15601566
2016-09-01,251.949997,254.850006,251.149994,252.000000,249.741455,12175873
2016-09-02,252.000000,255.199997,251.649994,254.600006,252.318161,11380257
2016-09-06,257.200012,261.500000,256.000000,260.100006,257.768860,16620963
2016-09-07,262.899994,270.299988,260.399994,266.799988,264.408813,30862337
2016-09-08,268.000000,271.600006,266.899994,268.350006,265.944946,14339143
2016-09-09,268.399994,268.399994,263.350006,264.100006,261.733032,11455826
2016-09-12,257.500000,258.750000,251.800003,252.750000,250.484741,18989750
2016-09-14,255.000000,258.000000,253.000000,257.549988,255.241714,12754966
2016-09-15,258.350006,258.350006,254.199997,256.000000,253.705612,7783662
2016-09-16,257.950012,262.000000,253.399994,254.300003,252.020859,18013477
2016-09-19,256.000000,258.299988,255.199997,255.649994,253.358749,11433295
2016-09-20,256.399994,256.399994,253.649994,254.449997,252.169495,9914599
2016-09-21,254.500000,256.250000,250.649994,251.149994,248.899078,12817180
2016-09-22,257.899994,258.450012,255.100006,257.899994,255.588577,20797370
2016-09-23,258.799988,258.799988,253.800003,254.550003,252.268616,12730223
2016-09-26,253.949997,254.449997,250.649994,251.649994,249.394592,8800173
2016-09-27,253.149994,253.899994,248.300003,249.000000,246.768356,11345387
2016-09-28,250.000000,255.800003,248.050003,253.750000,251.475784,17277539
2016-09-29,255.000000,256.750000,243.500000,247.250000,245.034027,27870695
2016-09-30,246.850006,252.500000,245.800003,251.250000,248.998184,14826293
2016-10-03,253.000000,256.649994,252.649994,255.300003,253.011887,9314647
2016-10-04,255.800003,262.000000,253.800003,259.750000,257.421997,21532806
2016-10-05,262.000000,264.899994,259.549988,260.850006,258.512146,20868556
2016-10-06,261.350006,262.000000,255.649994,256.799988,254.498428,11081154
2016-10-07,257.250000,259.899994,255.250000,258.700012,256.381439,11934100
2016-10-10,259.350006,260.299988,256.049988,256.600006,254.300247,9399844
2016-10-13,254.949997,255.350006,245.850006,249.649994,247.412521,18050638
2016-10-14,251.000000,253.550003,249.100006,252.100006,249.840576,12133951
2016-10-17,253.750000,256.450012,252.000000,253.199997,250.930710,16865537
2016-10-18,254.899994,257.700012,253.800003,256.899994,254.597534,20218355
2016-10-19,258.000000,258.000000,254.850006,255.399994,253.110977,9546481
2016-10-20,255.699997,260.899994,255.300003,260.200012,257.867981,14179531
2016-10-21,259.750000,259.750000,256.100006,258.500000,256.183197,8833390
2016-10-24,259.299988,264.899994,259.299988,262.950012,260.593323,14483254
2016-10-25,264.000000,264.549988,260.750000,261.450012,259.106781,9079178
2016-10-26,260.399994,264.850006,256.799988,258.750000,256.430969,15020687
2016-10-27,258.000000,258.100006,254.300003,255.399994,253.110977,10938008
2016-10-28,255.899994,258.799988,254.000000,258.000000,255.687683,11430184
2016-11-01,257.000000,260.899994,256.500000,258.950012,256.629181,10000632
2016-11-02,254.100006,256.000000,250.550003,251.050003,248.799973,13716294
2016-11-03,251.149994,252.800003,244.850006,245.649994,243.448364,12902390
2016-11-04,246.250000,247.399994,240.300003,242.850006,240.673477,12657669
2016-11-07,248.000000,253.899994,245.500000,252.699997,250.435181,11224419
2016-11-08,253.699997,254.100006,248.649994,252.649994,250.385635,9367228
2016-11-09,235.000000,261.049988,235.000000,260.000000,257.669769,31761606
2016-11-10,267.000000,284.200012,265.250000,281.299988,278.778839,50227559
2016-11-11,278.750000,288.799988,270.500000,273.000000,270.553253,57937113
2016-11-15,275.149994,283.450012,270.700012,278.200012,275.706665,48658808
2016-11-16,284.000000,284.799988,276.149994,277.200012,274.715607,27532708
2016-11-17,278.000000,282.200012,275.600006,277.450012,274.963379,19500760
2016-11-18,278.149994,280.000000,274.850006,275.799988,273.328156,13389671
2016-11-21,277.149994,277.600006,255.850006,257.350006,255.043518,26002028
2016-11-22,260.799988,262.649994,251.149994,257.350006,255.043518,25631435
2016-11-23,259.799988,260.350006,254.750000,258.649994,256.331848,16190033
2016-11-24,257.799988,263.000000,254.550003,261.750000,259.404083,28927720
2016-11-25,263.500000,264.500000,258.350006,260.950012,258.611267,19303589
2016-11-28,253.449997,257.750000,248.000000,253.550003,251.277573,22315183
2016-11-29,254.250000,256.500000,252.000000,252.699997,250.435181,12656706
2016-11-30,254.000000,260.149994,252.699997,258.350006,256.034546,16501691
2016-12-01,259.649994,261.000000,254.649994,255.649994,253.358749,12986151
2016-12-02,253.949997,261.399994,253.000000,254.100006,251.822647,21139754
2016-12-05,254.399994,257.799988,253.199997,256.899994,254.597534,8406973
2016-12-06,258.500000,260.149994,256.350006,259.100006,256.777832,10048459
2016-12-07,260.350006,262.750000,251.649994,255.600006,253.309204,22193202
2016-12-08,258.450012,260.500000,258.049988,259.899994,257.570648,9047721
2016-12-09,260.799988,267.200012,258.799988,266.649994,264.260162,16004173
2016-12-12,268.899994,269.350006,262.299988,263.649994,261.287048,14296268
2016-12-13,264.899994,266.750000,261.549988,266.149994,263.764648,9084137
2016-12-14,266.000000,266.250000,262.299988,262.899994,260.543762,8672531
2016-12-15,259.899994,267.500000,259.000000,265.399994,263.021362,12274497
2016-12-16,266.350006,266.350006,263.049988,264.750000,262.377197,11017555
2016-12-19,263.350006,264.500000,260.850006,261.350006,259.007660,8371299
2016-12-20,261.850006,262.899994,253.250000,254.550003,252.268616,12765309
2016-12-21,256.100006,258.000000,254.100006,255.350006,253.061447,8778450
2016-12-22,254.250000,254.250000,248.350006,249.800003,247.561188,12981595
2016-12-23,249.750000,251.800003,247.800003,249.149994,246.916992,10557157
2016-12-26,248.000000,248.300003,243.600006,244.199997,242.011368,8592983
2016-12-27,244.600006,249.949997,243.100006,248.750000,246.520584,8756536
2016-12-28,249.250000,252.500000,247.149994,247.750000,245.529556,11747088
2016-12-29,247.649994,248.850006,245.500000,247.649994,245.430435,10658616
2016-12-30,247.750000,252.300003,247.250000,250.199997,247.957596,10538497
